"","year","state","party","candidatevotes","leading_digit"
"16867",2008,"AR","democrat",911,9
"16868",2008,"AR","democrat",3554,3
"16869",2008,"AR","democrat",3149,3
"16870",2008,"AR","democrat",11294,1
"16871",2008,"AR","democrat",5238,5
"16872",2008,"AR","democrat",10330,1
"16873",2008,"AR","democrat",2580,2
"16874",2008,"AR","democrat",1471,1
"16875",2008,"AR","democrat",2569,2
"16876",2008,"AR","democrat",2598,2
"16877",2008,"AR","democrat",14955,1
"16878",2008,"AR","democrat",1869,1
"16879",2008,"AR","democrat",1819,1
"16880",2008,"AR","democrat",15899,1
"16881",2008,"AR","democrat",1562,1
"16882",2008,"AR","democrat",4541,4
"16883",2008,"AR","democrat",2869,2
"16884",2008,"AR","democrat",4288,4
"16885",2008,"AR","democrat",1746,1
"16886",2008,"AR","democrat",3688,3
"16887",2008,"AR","democrat",1792,1
"16888",2008,"AR","democrat",2207,2
"16889",2008,"AR","democrat",18465,1
"16890",2008,"AR","democrat",3034,3
"16891",2008,"AR","democrat",1133,1
"16892",2008,"AR","democrat",2138,2
"16893",2008,"AR","democrat",2263,2
"16894",2008,"AR","democrat",1710,1
"16895",2008,"AR","democrat",1753,1
"16896",2008,"AR","democrat",2286,2
"16897",2008,"AR","democrat",5968,5
"16898",2008,"AR","democrat",2144,2
"16899",2008,"AR","democrat",2384,2
"16900",2008,"AR","democrat",4869,4
"16901",2008,"AR","democrat",6667,6
"16902",2008,"AR","democrat",1615,1
"16903",2008,"AR","democrat",1092,1
"16904",2008,"AR","democrat",1474,1
"16905",2008,"AR","democrat",1182,1
"16906",2008,"AR","democrat",4346,4
"16907",2008,"AR","democrat",1352,1
"16908",2008,"AR","democrat",5695,5
"16909",2008,"AR","democrat",1089,1
"16910",2008,"AR","democrat",2742,2
"16911",2008,"AR","democrat",1957,1
"16912",2008,"AR","democrat",6002,6
"16913",2008,"AR","democrat",1048,1
"16914",2008,"AR","democrat",88854,8
"16915",2008,"AR","democrat",2469,2
"16916",2008,"AR","democrat",5486,5
"16917",2008,"AR","democrat",12695,1
"16918",2008,"AR","democrat",1053,1
"16919",2008,"AR","democrat",961,9
"16920",2008,"AR","democrat",13673,1
"16921",2008,"AR","democrat",1291,1
"16922",2008,"AR","democrat",2436,2
"16923",2008,"AR","democrat",1598,1
"16924",2008,"AR","democrat",6190,6
"16925",2008,"AR","democrat",2151,2
"16926",2008,"AR","democrat",29021,2
"16927",2008,"AR","democrat",6732,6
"16928",2008,"AR","democrat",1412,1
"16929",2008,"AR","democrat",2003,2
"16930",2008,"AR","republican",4185,4
"16931",2008,"AR","republican",5406,5
"16932",2008,"AR","republican",12852,1
"16933",2008,"AR","republican",51124,5
"16934",2008,"AR","republican",10575,1
"16935",2008,"AR","republican",2262,2
"16936",2008,"AR","republican",1462,1
"16937",2008,"AR","republican",6083,6
"16938",2008,"AR","republican",2119,2
"16939",2008,"AR","republican",4608,4
"16940",2008,"AR","republican",3032,3
"16941",2008,"AR","republican",7962,7
"16942",2008,"AR","republican",2451,2
"16943",2008,"AR","republican",5861,5
"16944",2008,"AR","republican",4691,4
"16945",2008,"AR","republican",18881,1
"16946",2008,"AR","republican",14688,1
"16947",2008,"AR","republican",7650,7
"16948",2008,"AR","republican",4393,4
"16949",2008,"AR","republican",1757,1
"16950",2008,"AR","republican",1999,1
"16951",2008,"AR","republican",3860,3
"16952",2008,"AR","republican",25362,2
"16953",2008,"AR","republican",4411,4
"16954",2008,"AR","republican",2702,2
"16955",2008,"AR","republican",26825,2
"16956",2008,"AR","republican",5023,5
"16957",2008,"AR","republican",8578,8
"16958",2008,"AR","republican",4273,4
"16959",2008,"AR","republican",7209,7
"16960",2008,"AR","republican",2957,2
"16961",2008,"AR","republican",8255,8
"16962",2008,"AR","republican",3193,3
"16963",2008,"AR","republican",3118,3
"16964",2008,"AR","republican",10655,1
"16965",2008,"AR","republican",4922,4
"16966",2008,"AR","republican",1685,1
"16967",2008,"AR","republican",3357,3
"16968",2008,"AR","republican",1454,1
"16969",2008,"AR","republican",2513,2
"16970",2008,"AR","republican",3247,3
"16971",2008,"AR","republican",5350,5
"16972",2008,"AR","republican",17242,1
"16973",2008,"AR","republican",3972,3
"16974",2008,"AR","republican",4524,4
"16975",2008,"AR","republican",9913,9
"16976",2008,"AR","republican",6976,6
"16977",2008,"AR","republican",1754,1
"16978",2008,"AR","republican",2365,2
"16979",2008,"AR","republican",2062,2
"16980",2008,"AR","republican",2588,2
"16981",2008,"AR","republican",5427,5
"16982",2008,"AR","republican",2743,2
"16983",2008,"AR","republican",3097,3
"16984",2008,"AR","republican",2727,2
"16985",2008,"AR","republican",4903,4
"16986",2008,"AR","republican",5473,5
"16987",2008,"AR","republican",15568,1
"16988",2008,"AR","republican",2223,2
"16989",2008,"AR","republican",70212,7
"16990",2008,"AR","republican",3615,3
"16991",2008,"AR","republican",3917,3
"16992",2008,"AR","republican",30981,3
"16993",2008,"AR","republican",2791,2
"16994",2008,"AR","republican",2726,2
"16995",2008,"AR","republican",28637,2
"16996",2008,"AR","republican",3125,3
"16997",2008,"AR","republican",4535,4
"16998",2008,"AR","republican",3534,3
"16999",2008,"AR","republican",10677,1
"17000",2008,"AR","republican",4276,4
"17001",2008,"AR","republican",37963,3
"17002",2008,"AR","republican",19467,1
"17003",2008,"AR","republican",1206,1
"17004",2008,"AR","republican",3808,3
"17005",2008,"CA","democrat",489106,4
"17006",2008,"CA","democrat",422,4
"17007",2008,"CA","democrat",7813,7
"17008",2008,"CA","democrat",49013,4
"17009",2008,"CA","democrat",9813,9
"17010",2008,"CA","democrat",2569,2
"17011",2008,"CA","democrat",306983,3
"17012",2008,"CA","democrat",4323,4
"17013",2008,"CA","democrat",40529,4
"17014",2008,"CA","democrat",136706,1
"17015",2008,"CA","democrat",3734,3
"17016",2008,"CA","democrat",39692,3
"17017",2008,"CA","democrat",24162,2
"17018",2008,"CA","democrat",3743,3
"17019",2008,"CA","democrat",93457,9
"17020",2008,"CA","democrat",14747,1
"17021",2008,"CA","democrat",14854,1
"17022",2008,"CA","democrat",3586,3
"17023",2008,"CA","democrat",2295853,2
"17024",2008,"CA","democrat",17952,1
"17025",2008,"CA","democrat",109320,1
"17026",2008,"CA","democrat",4100,4
"17027",2008,"CA","democrat",27843,2
"17028",2008,"CA","democrat",34031,3
"17029",2008,"CA","democrat",1313,1
"17030",2008,"CA","democrat",3093,3
"17031",2008,"CA","democrat",88453,8
"17032",2008,"CA","democrat",38849,3
"17033",2008,"CA","democrat",28617,2
"17034",2008,"CA","democrat",549558,5
"17035",2008,"CA","democrat",75112,7
"17036",2008,"CA","democrat",4715,4
"17037",2008,"CA","democrat",325017,3
"17038",2008,"CA","democrat",316506,3
"17039",2008,"CA","democrat",11917,1
"17040",2008,"CA","democrat",315720,3
"17041",2008,"CA","democrat",666581,6
"17042",2008,"CA","democrat",322220,3
"17043",2008,"CA","democrat",113974,1
"17044",2008,"CA","democrat",68176,6
"17045",2008,"CA","democrat",222826,2
"17046",2008,"CA","democrat",105614,1
"17047",2008,"CA","democrat",462241,4
"17048",2008,"CA","democrat",98745,9
"17049",2008,"CA","democrat",28867,2
"17050",2008,"CA","democrat",743,7
"17051",2008,"CA","democrat",9292,9
"17052",2008,"CA","democrat",102095,1
"17053",2008,"CA","democrat",168888,1
"17054",2008,"CA","democrat",80279,8
"17055",2008,"CA","democrat",13412,1
"17056",2008,"CA","democrat",8945,8
"17057",2008,"CA","democrat",3233,3
"17058",2008,"CA","democrat",43634,4
"17059",2008,"CA","democrat",11532,1
"17060",2008,"CA","democrat",187601,1
"17061",2008,"CA","democrat",53488,5
"17062",2008,"CA","democrat",8866,8
"17063",2008,"CA","republican",119555,1
"17064",2008,"CA","republican",252,2
"17065",2008,"CA","republican",10561,1
"17066",2008,"CA","republican",46706,4
"17067",2008,"CA","republican",12835,1
"17068",2008,"CA","republican",3733,3
"17069",2008,"CA","republican",136436,1
"17070",2008,"CA","republican",4967,4
"17071",2008,"CA","republican",50314,5
"17072",2008,"CA","republican",131015,1
"17073",2008,"CA","republican",5910,5
"17074",2008,"CA","republican",21713,2
"17075",2008,"CA","republican",14008,1
"17076",2008,"CA","republican",4523,4
"17077",2008,"CA","republican",134793,1
"17078",2008,"CA","republican",19710,1
"17079",2008,"CA","republican",9935,9
"17080",2008,"CA","republican",7483,7
"17081",2008,"CA","republican",956425,9
"17082",2008,"CA","republican",23583,2
"17083",2008,"CA","republican",28384,2
"17084",2008,"CA","republican",5298,5
"17085",2008,"CA","republican",10721,1
"17086",2008,"CA","republican",28704,2
"17087",2008,"CA","republican",2981,2
"17088",2008,"CA","republican",2354,2
"17089",2008,"CA","republican",38797,3
"17090",2008,"CA","republican",19484,1
"17091",2008,"CA","republican",25663,2
"17092",2008,"CA","republican",579064,5
"17093",2008,"CA","republican",94647,9
"17094",2008,"CA","republican",6035,6
"17095",2008,"CA","republican",310041,3
"17096",2008,"CA","republican",213583,2
"17097",2008,"CA","republican",7425,7
"17098",2008,"CA","republican",277408,2
"17099",2008,"CA","republican",541032,5
"17100",2008,"CA","republican",52292,5
"17101",2008,"CA","republican",91607,9
"17102",2008,"CA","republican",61055,6
"17103",2008,"CA","republican",75057,7
"17104",2008,"CA","republican",65585,6
"17105",2008,"CA","republican",190039,1
"17106",2008,"CA","republican",25244,2
"17107",2008,"CA","republican",49588,4
"17108",2008,"CA","republican",1158,1
"17109",2008,"CA","republican",11520,1
"17110",2008,"CA","republican",56035,5
"17111",2008,"CA","republican",55127,5
"17112",2008,"CA","republican",77497,7
"17113",2008,"CA","republican",18911,1
"17114",2008,"CA","republican",14843,1
"17115",2008,"CA","republican",2940,2
"17116",2008,"CA","republican",59765,5
"17117",2008,"CA","republican",14988,1
"17118",2008,"CA","republican",145853,1
"17119",2008,"CA","republican",24592,2
"17120",2008,"CA","republican",12007,1
"17121",2008,"CO","democrat",93443,9
"17122",2008,"CO","democrat",3521,3
"17123",2008,"CO","democrat",148218,1
"17124",2008,"CO","democrat",2836,2
"17125",2008,"CO","democrat",536,5
"17126",2008,"CO","democrat",799,7
"17127",2008,"CO","democrat",124159,1
"17128",2008,"CO","democrat",16168,1
"17129",2008,"CO","democrat",4861,4
"17130",2008,"CO","democrat",198,1
"17131",2008,"CO","democrat",3332,3
"17132",2008,"CO","democrat",2154,2
"17133",2008,"CO","democrat",1245,1
"17134",2008,"CO","democrat",552,5
"17135",2008,"CO","democrat",912,9
"17136",2008,"CO","democrat",5084,5
"17137",2008,"CO","democrat",204882,2
"17138",2008,"CO","democrat",369,3
"17139",2008,"CO","democrat",61960,6
"17140",2008,"CO","democrat",13187,1
"17141",2008,"CO","democrat",3819,3
"17142",2008,"CO","democrat",108899,1
"17143",2008,"CO","democrat",6844,6
"17144",2008,"CO","democrat",11357,1
"17145",2008,"CO","democrat",1954,1
"17146",2008,"CO","democrat",4037,4
"17147",2008,"CO","democrat",5556,5
"17148",2008,"CO","democrat",240,2
"17149",2008,"CO","democrat",1989,1
"17150",2008,"CO","democrat",277,2
"17151",2008,"CO","democrat",158153,1
"17152",2008,"CO","democrat",178,1
"17153",2008,"CO","democrat",912,9
"17154",2008,"CO","democrat",1859,1
"17155",2008,"CO","democrat",16057,1
"17156",2008,"CO","democrat",89822,8
"17157",2008,"CO","democrat",3562,3
"17158",2008,"CO","democrat",546,5
"17159",2008,"CO","democrat",2846,2
"17160",2008,"CO","democrat",24008,2
"17161",2008,"CO","democrat",270,2
"17162",2008,"CO","democrat",1582,1
"17163",2008,"CO","democrat",4661,4
"17164",2008,"CO","democrat",6495,6
"17165",2008,"CO","democrat",3813,3
"17166",2008,"CO","democrat",3546,3
"17167",2008,"CO","democrat",1636,1
"17168",2008,"CO","democrat",4250,4
"17169",2008,"CO","democrat",622,6
"17170",2008,"CO","democrat",7349,7
"17171",2008,"CO","democrat",1487,1
"17172",2008,"CO","democrat",41097,4
"17173",2008,"CO","democrat",655,6
"17174",2008,"CO","democrat",2448,2
"17175",2008,"CO","democrat",8270,8
"17176",2008,"CO","democrat",1730,1
"17177",2008,"CO","democrat",264,2
"17178",2008,"CO","democrat",3349,3
"17179",2008,"CO","democrat",468,4
"17180",2008,"CO","democrat",9802,9
"17181",2008,"CO","democrat",4513,4
"17182",2008,"CO","democrat",529,5
"17183",2008,"CO","democrat",47292,4
"17184",2008,"CO","democrat",1117,1
"17185",2008,"CO","republican",63976,6
"17186",2008,"CO","republican",2635,2
"17187",2008,"CO","republican",113866,1
"17188",2008,"CO","republican",3638,3
"17189",2008,"CO","republican",1572,1
"17190",2008,"CO","republican",1077,1
"17191",2008,"CO","republican",44904,4
"17192",2008,"CO","republican",12757,1
"17193",2008,"CO","republican",4873,4
"17194",2008,"CO","republican",890,8
"17195",2008,"CO","republican",2300,2
"17196",2008,"CO","republican",1653,1
"17197",2008,"CO","republican",415,4
"17198",2008,"CO","republican",976,9
"17199",2008,"CO","republican",1672,1
"17200",2008,"CO","republican",10067,1
"17201",2008,"CO","republican",62567,6
"17202",2008,"CO","republican",818,8
"17203",2008,"CO","republican",88108,8
"17204",2008,"CO","republican",8179,8
"17205",2008,"CO","republican",9108,9
"17206",2008,"CO","republican",160318,1
"17207",2008,"CO","republican",12668,1
"17208",2008,"CO","republican",11359,1
"17209",2008,"CO","republican",1253,1
"17210",2008,"CO","republican",4128,4
"17211",2008,"CO","republican",3131,3
"17212",2008,"CO","republican",344,3
"17213",2008,"CO","republican",1580,1
"17214",2008,"CO","republican",624,6
"17215",2008,"CO","republican",131627,1
"17216",2008,"CO","republican",650,6
"17217",2008,"CO","republican",2455,2
"17218",2008,"CO","republican",1078,1
"17219",2008,"CO","republican",11503,1
"17220",2008,"CO","republican",73641,7
"17221",2008,"CO","republican",3086,3
"17222",2008,"CO","republican",1717,1
"17223",2008,"CO","republican",6002,6
"17224",2008,"CO","republican",44578,4
"17225",2008,"CO","republican",334,3
"17226",2008,"CO","republican",4135,4
"17227",2008,"CO","republican",6961,6
"17228",2008,"CO","republican",12199,1
"17229",2008,"CO","republican",6272,6
"17230",2008,"CO","republican",4393,4
"17231",2008,"CO","republican",1367,1
"17232",2008,"CO","republican",4896,4
"17233",2008,"CO","republican",1612,1
"17234",2008,"CO","republican",2484,2
"17235",2008,"CO","republican",3043,3
"17236",2008,"CO","republican",30257,3
"17237",2008,"CO","republican",2437,2
"17238",2008,"CO","republican",2930,2
"17239",2008,"CO","republican",4725,4
"17240",2008,"CO","republican",953,9
"17241",2008,"CO","republican",218,2
"17242",2008,"CO","republican",933,9
"17243",2008,"CO","republican",857,8
"17244",2008,"CO","republican",4883,4
"17245",2008,"CO","republican",8146,8
"17246",2008,"CO","republican",1949,1
"17247",2008,"CO","republican",56526,5
"17248",2008,"CO","republican",3286,3
"17249",2008,"FL","democrat",75565,7
"17250",2008,"FL","democrat",2327,2
"17251",2008,"FL","democrat",23653,2
"17252",2008,"FL","democrat",3430,3
"17253",2008,"FL","democrat",127620,1
"17254",2008,"FL","democrat",492640,4
"17255",2008,"FL","democrat",1821,1
"17256",2008,"FL","democrat",39031,3
"17257",2008,"FL","democrat",31460,3
"17258",2008,"FL","democrat",26697,2
"17259",2008,"FL","democrat",54450,5
"17260",2008,"FL","democrat",9171,9
"17261",2008,"FL","democrat",4383,4
"17262",2008,"FL","democrat",1925,1
"17263",2008,"FL","democrat",202618,2
"17264",2008,"FL","democrat",61572,6
"17265",2008,"FL","democrat",24726,2
"17266",2008,"FL","democrat",2134,2
"17267",2008,"FL","democrat",15582,1
"17268",2008,"FL","democrat",1996,1
"17269",2008,"FL","democrat",1674,1
"17270",2008,"FL","democrat",2149,2
"17271",2008,"FL","democrat",2364,2
"17272",2008,"FL","democrat",2568,2
"17273",2008,"FL","democrat",4998,4
"17274",2008,"FL","democrat",41886,4
"17275",2008,"FL","democrat",18135,1
"17276",2008,"FL","democrat",272963,2
"17277",2008,"FL","democrat",1446,1
"17278",2008,"FL","democrat",29710,2
"17279",2008,"FL","democrat",7671,7
"17280",2008,"FL","democrat",4088,4
"17281",2008,"FL","democrat",642,6
"17282",2008,"FL","democrat",62948,6
"17283",2008,"FL","democrat",119701,1
"17284",2008,"FL","democrat",91747,9
"17285",2008,"FL","democrat",6711,6
"17286",2008,"FL","democrat",895,8
"17287",2008,"FL","democrat",4270,4
"17288",2008,"FL","democrat",70034,7
"17289",2008,"FL","democrat",70839,7
"17290",2008,"FL","democrat",33508,3
"17291",2008,"FL","democrat",499831,4
"17292",2008,"FL","democrat",20907,2
"17293",2008,"FL","democrat",10618,1
"17294",2008,"FL","democrat",25872,2
"17295",2008,"FL","democrat",5108,5
"17296",2008,"FL","democrat",273009,2
"17297",2008,"FL","democrat",59962,5
"17298",2008,"FL","democrat",361271,3
"17299",2008,"FL","democrat",102417,1
"17300",2008,"FL","democrat",248299,2
"17301",2008,"FL","democrat",113865,1
"17302",2008,"FL","democrat",13236,1
"17303",2008,"FL","democrat",35791,3
"17304",2008,"FL","democrat",67125,6
"17305",2008,"FL","democrat",19470,1
"17306",2008,"FL","democrat",102686,1
"17307",2008,"FL","democrat",99335,9
"17308",2008,"FL","democrat",17655,1
"17309",2008,"FL","democrat",4916,4
"17310",2008,"FL","democrat",2803,2
"17311",2008,"FL","democrat",1299,1
"17312",2008,"FL","democrat",127795,1
"17313",2008,"FL","democrat",5311,5
"17314",2008,"FL","democrat",7174,7
"17315",2008,"FL","democrat",2863,2
"17316",2008,"FL","republican",48513,4
"17317",2008,"FL","republican",8672,8
"17318",2008,"FL","republican",56683,5
"17319",2008,"FL","republican",8136,8
"17320",2008,"FL","republican",157589,1
"17321",2008,"FL","republican",237729,2
"17322",2008,"FL","republican",4345,4
"17323",2008,"FL","republican",45205,4
"17324",2008,"FL","republican",43706,4
"17325",2008,"FL","republican",67203,6
"17326",2008,"FL","republican",86379,8
"17327",2008,"FL","republican",18670,1
"17328",2008,"FL","republican",5632,5
"17329",2008,"FL","republican",5194,5
"17330",2008,"FL","republican",210537,2
"17331",2008,"FL","republican",91411,9
"17332",2008,"FL","republican",23951,2
"17333",2008,"FL","republican",3818,3
"17334",2008,"FL","republican",6811,6
"17335",2008,"FL","republican",5656,5
"17336",2008,"FL","republican",2533,2
"17337",2008,"FL","republican",4980,4
"17338",2008,"FL","republican",3179,3
"17339",2008,"FL","republican",4763,4
"17340",2008,"FL","republican",5780,5
"17341",2008,"FL","republican",45021,4
"17342",2008,"FL","republican",26221,2
"17343",2008,"FL","republican",236355,2
"17344",2008,"FL","republican",7033,7
"17345",2008,"FL","republican",40176,4
"17346",2008,"FL","republican",13717,1
"17347",2008,"FL","republican",3797,3
"17348",2008,"FL","republican",2679,2
"17349",2008,"FL","republican",82802,8
"17350",2008,"FL","republican",147608,1
"17351",2008,"FL","republican",55705,5
